"ENSEMBL","efflen"
"ENSG00000202200",92
"ENSG00000220884",994
"ENSG00000219642",1598
"ENSG00000252554",106
"ENSG00000226149",6823
"ENSG00000233351",391
"ENSG00000146376",4592
"ENSG00000218689",815
"ENSG00000112541",37993
"ENSG00000231389",5748
"ENSG00000198502",1250
"ENSG00000251916",151
"ENSG00000196735",6883
"ENSG00000223534",552
"ENSG00000235040",832
"ENSG00000232080",1017
"ENSG00000226030",356
"ENSG00000179344",4894
"ENSG00000196301",343
"ENSG00000216475",591
"ENSG00000225311",501
"ENSG00000219409",794
"ENSG00000217195",315
"ENSG00000220739",392
"ENSG00000196569",26419
"ENSG00000196586",10715
"ENSG00000137337",7622
"ENSG00000112592",2318
"ENSG00000204305",2075
"ENSG00000111961",10014
"ENSG00000112242",5190
"ENSG00000179165",2073
"ENSG00000172348",3795
"ENSG00000124782",17254
"ENSG00000112761",1916
"ENSG00000172179",1431
"ENSG00000204531",2870
"ENSG00000112562",4032
"ENSG00000112077",2629
"ENSG00000137161",1431
"ENSG00000198704",2018
"ENSG00000124702",2019
"ENSG00000118513",5497
"ENSG00000092820",3286
"ENSG00000091831",13726
"ENSG00000118495",6410
"ENSG00000288721",7765
"ENSG00000124641",3278
"ENSG00000187987",3283
"ENSG00000135540",8741
"ENSG00000197261",2920
"ENSG00000196747",495
"ENSG00000273802",489
"ENSG00000185130",451
"ENSG00000233822",4265
"ENSG00000277224",473
"ENSG00000275713",462
"ENSG00000273983",496
"ENSG00000278705",388
"ENSG00000276966",412
"ENSG00000135569",1150
"ENSG00000158373",861
"ENSG00000120279",3030
"ENSG00000188996",1162
"ENSG00000161911",1498
"ENSG00000164663",10935
"ENSG00000197279",2514
"ENSG00000244355",737
"ENSG00000044090",7873
"ENSG00000153294",3391
"ENSG00000196812",1518
"ENSG00000226314",2547
"ENSG00000280107",1677
"ENSG00000216901",487
"ENSG00000218016",1383
"ENSG00000176933",992
"ENSG00000137185",3710
"ENSG00000187626",5346
"ENSG00000189134",1662
"ENSG00000219770",868
"ENSG00000222800",191
"ENSG00000272468",565
"ENSG00000124635",1046
"ENSG00000196787",493
"ENSG00000276180",397
"ENSG00000274997",457
"ENSG00000265565",63
"ENSG00000174572",670
"ENSG00000112812",5290
"ENSG00000270935",1117
"ENSG00000158553",4143
"ENSG00000220758",875
"ENSG00000124613",4797
"ENSG00000271755",2955
"ENSG00000237154",300
"ENSG00000096654",3366
"ENSG00000285849",1591
"ENSG00000286652",2199
"ENSG00000285703",524
"ENSG00000278332",194
"ENSG00000270666",236
"ENSG00000218347",944
"ENSG00000219738",572
"ENSG00000206671",106
"ENSG00000137413",13168
"ENSG00000252106",97
"ENSG00000064995",6904
"ENSG00000111850",8750
"ENSG00000203872",2920
"ENSG00000279616",1775
"ENSG00000272514",3624
"ENSG00000213204",3530
"ENSG00000216324",294
"ENSG00000218793",982
"ENSG00000218698",781
"ENSG00000164414",1994
"ENSG00000206715",108
"ENSG00000146282",17631
"ENSG00000146414",17695
"ENSG00000164520",7171
"ENSG00000219314",754
"ENSG00000112186",3246
"ENSG00000184612",754
"ENSG00000218359",272
"ENSG00000137414",5382
"ENSG00000206881",102
"ENSG00000112137",24490
"ENSG00000112559",2535
"ENSG00000204248",7364
"ENSG00000164393",2852
"ENSG00000204290",1572
"ENSG00000203877",4078
"ENSG00000172673",4309
"ENSG00000050393",6057
"ENSG00000112419",11224
"ENSG00000204536",5193
"ENSG00000074706",8485
"ENSG00000065609",6651
"ENSG00000204463",6323
"ENSG00000204694",2949
"ENSG00000153303",8907
"ENSG00000112486",3526
"ENSG00000289501",1193
"ENSG00000288812",1283
"ENSG00000289312",478
"ENSG00000228624",8823
"ENSG00000289097",698
"ENSG00000289081",389
"ENSG00000288860",1545
"ENSG00000289020",2558
"ENSG00000288916",1251
"ENSG00000288970",2197
"ENSG00000289313",2270
"ENSG00000203799",10548
"ENSG00000289198",1343
"ENSG00000288959",932
"ENSG00000204110",1540
"ENSG00000205444",1216
"ENSG00000226004",798
"ENSG00000228793",16186
"ENSG00000286819",2083
"ENSG00000289286",1501
"ENSG00000215022",3450
"ENSG00000289090",439
"ENSG00000225173",1390
"ENSG00000286313",2283
"ENSG00000288840",1939
"ENSG00000288845",1024
"ENSG00000288829",474
"ENSG00000289611",2680
"ENSG00000124762",2996
"ENSG00000285244",951
"ENSG00000255587",4259
"ENSG00000220349",937
"ENSG00000285888",1644
"ENSG00000137168",1589
"ENSG00000198663",7330
"ENSG00000232598",497
"ENSG00000164530",2305
"ENSG00000226976",330
"ENSG00000137409",14126
"ENSG00000289637",816
"ENSG00000137193",3030
"ENSG00000172738",3348
"ENSG00000287789",2635
"ENSG00000218730",406
"ENSG00000112182",10868
"ENSG00000289216",418
"ENSG00000124496",7985
"ENSG00000218194",499
"ENSG00000112299",3853
"ENSG00000218991",885
"ENSG00000112303",2595
"ENSG00000234484",581
"ENSG00000271488",799
"ENSG00000188112",16183
"ENSG00000289456",719
"ENSG00000219622",862
"ENSG00000232891",378
"ENSG00000224029",639
"ENSG00000226599",614
"ENSG00000213089",722
"ENSG00000218996",599
"ENSG00000202119",107
"ENSG00000289406",597
"ENSG00000289375",560
"ENSG00000213719",1942
"ENSG00000120278",10294
"ENSG00000288813",351
"ENSG00000234745",4623
"ENSG00000228432",5706
"ENSG00000279453",2435
"ENSG00000111897",3125
"ENSG00000275339",255
"ENSG00000279114",6430
"ENSG00000277408",314
"ENSG00000287258",2553
"ENSG00000272472",1384
"ENSG00000287818",1610
"ENSG00000135549",3432
"ENSG00000232909",669
"ENSG00000157343",1418
"ENSG00000220734",628
"ENSG00000196748",611
"ENSG00000204140",786
"ENSG00000137392",601
"ENSG00000197753",7533
"ENSG00000096063",6692
"ENSG00000189298",4804
"ENSG00000218577",709
"ENSG00000285578",2427
"ENSG00000205653",2120
"ENSG00000287265",3484
"ENSG00000112679",5686
"ENSG00000137265",5965
"ENSG00000286364",2957
"ENSG00000230433",851
"ENSG00000027697",3549
"ENSG00000218732",838
"ENSG00000079841",12948
"ENSG00000214558",4729
"ENSG00000001084",8618
"ENSG00000249379",1364
"ENSG00000231683",3994
"ENSG00000124743",5776
"ENSG00000204264",3480
"ENSG00000178033",9787
"ENSG00000164451",4190
"ENSG00000111832",5867
"ENSG00000111834",2840
"ENSG00000153975",2656
"ENSG00000196911",11608
"ENSG00000204422",2332
"ENSG00000255552",997
"ENSG00000204351",5998
"ENSG00000280135",2920
"ENSG00000025796",8606
"ENSG00000238420",95
"ENSG00000232778",455
"ENSG00000272476",2574
"ENSG00000224987",274
"ENSG00000253090",115
"ENSG00000231112",221
"ENSG00000146263",21793
"ENSG00000204498",1752
"ENSG00000146192",10166
"ENSG00000216412",493
"ENSG00000283265",1160
"ENSG00000220412",1779
"ENSG00000234956",1054
"ENSG00000207300",113
"ENSG00000237499",4150
"ENSG00000287393",1567
"ENSG00000169976",690
"ENSG00000219297",326
"ENSG00000288836",1198
"ENSG00000135604",5758
"ENSG00000217027",519
"ENSG00000204314",3126
"ENSG00000285085",936
"ENSG00000083097",10045
"ENSG00000013392",3769
"ENSG00000204344",3954
"ENSG00000168394",4738
"ENSG00000233908",123
"ENSG00000219700",906
"ENSG00000201023",102
"ENSG00000218632",740
"ENSG00000135535",6861
"ENSG00000185250",4481
"ENSG00000135587",2053
"ENSG00000135596",6841
"ENSG00000223537",1582
"ENSG00000112365",10456
"ENSG00000013375",22007
"ENSG00000244255",4069
"ENSG00000243649",5312
"ENSG00000228789",2183
"ENSG00000288751",1393
"ENSG00000289100",1612
"ENSG00000112473",4003
"ENSG00000112695",1922
"ENSG00000204296",2440
"ENSG00000287903",1078
"ENSG00000280423",2197
"ENSG00000228718",1831
"ENSG00000145949",6697
"ENSG00000286933",2861
"ENSG00000217408",396
"ENSG00000217130",498
"ENSG00000124562",1241
"ENSG00000065060",9567
"ENSG00000206717",98
"ENSG00000064999",9967
"ENSG00000187762",310
"ENSG00000286550",971
"ENSG00000273870",179
"ENSG00000124678",3069
"ENSG00000270382",279
"ENSG00000096092",988
"ENSG00000220377",637
"ENSG00000271227",338
"ENSG00000237674",448
"ENSG00000244067",1221
"ENSG00000217228",508
"ENSG00000230845",692
"ENSG00000197442",5716
"ENSG00000023892",5066
"ENSG00000220721",918
"ENSG00000112039",4665
"ENSG00000232810",1678
"ENSG00000225093",1212
"ENSG00000238490",113
"ENSG00000225174",3510
"ENSG00000112333",3765
"ENSG00000279398",447
"ENSG00000112335",1828
"ENSG00000233511",187
"ENSG00000212525",107
"ENSG00000286562",611
"ENSG00000230248",632
"ENSG00000206974",104
"ENSG00000238055",326
"ENSG00000279498",780
"ENSG00000238079",156
"ENSG00000227072",494
"ENSG00000200799",105
"ENSG00000081087",13527
"ENSG00000244731",7158
"ENSG00000231925",6648
"ENSG00000220506",654
"ENSG00000286616",1948
"ENSG00000255389",2421
"ENSG00000056972",12634
"ENSG00000217776",306
"ENSG00000252697",304
"ENSG00000135346",1984
"ENSG00000215477",996
"ENSG00000272008",4127
"ENSG00000218313",936
"ENSG00000207604",86
"ENSG00000225613",462
"ENSG00000199080",119
"ENSG00000112115",1871
"ENSG00000218363",903
"ENSG00000112118",3645
"ENSG00000289276",1062
"ENSG00000112116",1097
"ENSG00000196126",3083
"ENSG00000185127",4235
"ENSG00000203733",1288
"ENSG00000228727",1699
"ENSG00000204599",4226
"ENSG00000261272",6019
"ENSG00000240053",3222
"ENSG00000146385",1085
"ENSG00000237110",1060
"ENSG00000204371",7300
"ENSG00000286105",1483
"ENSG00000204052",1782
"ENSG00000204428",3311
"ENSG00000277075",517
"ENSG00000237988",5417
"ENSG00000188994",21258
"ENSG00000229495",2632
"ENSG00000146243",7463
"ENSG00000217512",447
"ENSG00000285212",963
"ENSG00000130396",13749
"ENSG00000280916",2712
"ENSG00000286885",2882
"ENSG00000228506",3258
"ENSG00000227704",1682
"ENSG00000269293",6486
"ENSG00000272168",36587
"ENSG00000146247",17998
"ENSG00000227131",539
"ENSG00000204091",2970
"ENSG00000226070",15205
"ENSG00000156564",3316
"ENSG00000252767",103
"ENSG00000236075",292
"ENSG00000226454",1342
"ENSG00000237947",613
"ENSG00000237027",1171
"ENSG00000083099",8675
"ENSG00000228124",472
"ENSG00000262400",337
"ENSG00000217805",387
"ENSG00000219681",382
"ENSG00000271108",517
"ENSG00000216718",493
"ENSG00000213972",927
"ENSG00000207286",102
"ENSG00000207490",104
"ENSG00000079691",6853
"ENSG00000112159",33741
"ENSG00000289830",1459
"ENSG00000223485",2258
"ENSG00000164385",3113
"ENSG00000203808",7495
"ENSG00000272269",1251
"ENSG00000272463",2869
"ENSG00000289847",884
"ENSG00000225914",9247
"ENSG00000288696",3317
"ENSG00000230943",2523
"ENSG00000289257",482
"ENSG00000287811",1949
"ENSG00000289863",420
"ENSG00000231769",1979
"ENSG00000216863",11933
"ENSG00000289871",878
"ENSG00000289623",1319
"ENSG00000146521",2988
"ENSG00000289838",671
"ENSG00000226194",3106
"ENSG00000260271",9327
"ENSG00000263667",2778
"ENSG00000229931",2230
"ENSG00000289911",853
"ENSG00000234147",9499
"ENSG00000286084",5793
"ENSG00000237686",3691
"ENSG00000289304",1616
"ENSG00000289925",422
"ENSG00000289178",2303
"ENSG00000235652",9116
"ENSG00000231023",6151
"ENSG00000288904",1507
"ENSG00000230438",5540
"ENSG00000286482",3981
"ENSG00000225793",9474
"ENSG00000287084",4598
"ENSG00000230533",2713
"ENSG00000286324",2418
"ENSG00000289842",1178
"ENSG00000203711",1878
"ENSG00000235357",1637
"ENSG00000289953",486
"ENSG00000231754",2175
"ENSG00000289376",606
"ENSG00000289958",1049
"ENSG00000289961",797
"ENSG00000227502",3292
"ENSG00000235899",2258
"ENSG00000287594",2183
"ENSG00000231074",17631
"ENSG00000231028",16311
"ENSG00000260604",7153
"ENSG00000281706",5510
"ENSG00000271913",13531
"ENSG00000289981",763
"ENSG00000236700",5543
"ENSG00000271860",12270
"ENSG00000231690",4814
"ENSG00000226453",2924
"ENSG00000230960",3786
"ENSG00000285219",50369
"ENSG00000289988",916
"ENSG00000250903",28932
"ENSG00000234261",6709
"ENSG00000235142",14071
"ENSG00000285492",13176
"ENSG00000287100",4512
"ENSG00000289368",1553
"ENSG00000271945",3454
"ENSG00000261071",1090
"ENSG00000289372",1365
"ENSG00000260273",873
"ENSG00000290011",549
"ENSG00000233797",7565
"ENSG00000287260",1182
"ENSG00000289467",167
"ENSG00000226281",5275
"ENSG00000290034",1335
"ENSG00000287497",857
"ENSG00000271978",3644
"ENSG00000290049",452
"ENSG00000289190",453
"ENSG00000168405",8544
"ENSG00000232310",4548
"ENSG00000236013",3544
"ENSG00000260000",1544
"ENSG00000290051",1036
"ENSG00000198221",4731
"ENSG00000287252",3266
"ENSG00000288747",103
"ENSG00000227627",3432
"ENSG00000290064",1651
"ENSG00000269985",1333
"ENSG00000286646",1218
"ENSG00000289609",768
"ENSG00000231889",6372
"ENSG00000288887",2178
"ENSG00000236345",1611
"ENSG00000287804",2030
"ENSG00000093134",6019
"ENSG00000231811",3730
"ENSG00000230910",6233
"ENSG00000238554",128
"ENSG00000251864",107
"ENSG00000281450",1506
"ENSG00000213500",1454
"ENSG00000287891",1090
"ENSG00000124772",5772
"ENSG00000219487",664
"ENSG00000289359",893
"ENSG00000228408",2853
"ENSG00000225924",1364
"ENSG00000283608",1217
"ENSG00000241391",295
"ENSG00000216265",322
"ENSG00000177688",1017
"ENSG00000178199",6686
"ENSG00000219553",723
"ENSG00000289045",612
"ENSG00000252244",62
"ENSG00000055208",6109
"ENSG00000093144",5676
"ENSG00000290147",2275
"ENSG00000048545",2971
"ENSG00000197977",3988
"ENSG00000274541",303
"ENSG00000230314",2557
"ENSG00000224531",4887
"ENSG00000244476",3235
"ENSG00000271245",222
"ENSG00000079689",1482
"ENSG00000290217",1785
"ENSG00000164508",1045
"ENSG00000146047",569
"ENSG00000178762",381
"ENSG00000220556",383
"ENSG00000112164",6682
"ENSG00000112167",7401
"ENSG00000217165",2632
"ENSG00000164626",3783
"ENSG00000096395",558
"ENSG00000287089",2248
"ENSG00000249346",5057
"ENSG00000271362",242
"ENSG00000233183",14585
"ENSG00000276824",66
"ENSG00000221697",80
"ENSG00000251608",1712
"ENSG00000289203",1783
"ENSG00000229274",1175
"ENSG00000224582",4306
"ENSG00000220694",554
"ENSG00000189367",9164
"ENSG00000255330",11464
"ENSG00000184530",1533
"ENSG00000124493",16302
"ENSG00000271231",1300
"ENSG00000214810",311
"ENSG00000288879",674
"ENSG00000276404",64
"ENSG00000186577",1866
"ENSG00000225339",8564
"ENSG00000220583",363
"ENSG00000272325",9900
"ENSG00000137309",2327
"ENSG00000270362",2965
"ENSG00000220154",323
"ENSG00000201464",104
"ENSG00000286042",4498
"ENSG00000217786",640
"ENSG00000214338",5107
"ENSG00000146216",10231
"ENSG00000220347",388
"ENSG00000271265",446
"ENSG00000271551",1249
"ENSG00000271899",54
"ENSG00000270487",129
"ENSG00000218596",378
"ENSG00000288910",956
"ENSG00000233044",423
"ENSG00000233138",349
"ENSG00000010818",11272
"ENSG00000237851",444
"ENSG00000232618",3269
"ENSG00000229017",4180
"ENSG00000227192",552
"ENSG00000225752",455
"ENSG00000287939",1567
"ENSG00000219669",812
"ENSG00000221345",213
"ENSG00000234753",1463
"ENSG00000146049",1383
"ENSG00000280707",1383
"ENSG00000131018",47523
"ENSG00000270800",5018
"ENSG00000124614",2318
"ENSG00000124507",4805
"ENSG00000124664",1914
"ENSG00000196114",399
"ENSG00000196821",4551
"ENSG00000216636",721
"ENSG00000265123",288
"ENSG00000220643",280
"ENSG00000272288",962
"ENSG00000186328",328
"ENSG00000137166",8078
"ENSG00000230598",944
"ENSG00000290478",1883
"ENSG00000203492",937
"ENSG00000290479",1652
"ENSG00000197171",943
"ENSG00000290496",3544
"ENSG00000161912",3848
"ENSG00000290554",4705
"ENSG00000215190",181
"ENSG00000290555",2969
"ENSG00000184106",501
"ENSG00000290563",978
"ENSG00000179073",1025
"ENSG00000290584",1078
"ENSG00000278128",1014
"ENSG00000290589",3508
"ENSG00000283453",1071
"ENSG00000290597",2711
"ENSG00000181126",534
"ENSG00000203690",1561
"ENSG00000290751",8225
"ENSG00000204338",1481
"ENSG00000218690",348
"ENSG00000214643",184
"ENSG00000290804",549
"ENSG00000285799",129
"ENSG00000290870",3400
"ENSG00000229391",715
"ENSG00000290878",1326
"ENSG00000219392",924
"ENSG00000290891",2157
"ENSG00000218358",784
"ENSG00000290917",1905
"ENSG00000216775",436
"ENSG00000291006",3821
"ENSG00000219891",419
"ENSG00000291008",1674
"ENSG00000243236",611
"ENSG00000291036",747
"ENSG00000243753",1011
"ENSG00000291097",7105
"ENSG00000124549",1836
"ENSG00000224557",776
"ENSG00000291111",1514
"ENSG00000204789",1603
"ENSG00000291112",4808
"ENSG00000216436",331
"ENSG00000291193",1371
"ENSG00000291237",18144
"ENSG00000289559",1469
"ENSG00000289047",3567
"ENSG00000204267",10357
"ENSG00000289829",603
"ENSG00000166278",7151
"ENSG00000290788",1971
"ENSG00000213066",29787
"ENSG00000272980",7618
"ENSG00000152818",15009
"ENSG00000289850",530
"ENSG00000289975",1037
"ENSG00000232940",4397
"ENSG00000204209",3084
"ENSG00000151914",48142
"ENSG00000112200",16414
"ENSG00000226803",4918
"ENSG00000166984",1666
"ENSG00000112280",10329
"ENSG00000237643",1151
"ENSG00000224349",349
"ENSG00000291286",3565
"ENSG00000291241",686
"ENSG00000112053",6034
"ENSG00000271304",891
"ENSG00000112062",6755
"ENSG00000265669",72
"ENSG00000280155",1544
"ENSG00000112319",14674
"ENSG00000228495",20523
"ENSG00000229923",334
"ENSG00000256162",2512
"ENSG00000288977",298
"ENSG00000079819",10320
"ENSG00000010810",7411
"ENSG00000289256",1524
"ENSG00000227012",1142
"ENSG00000204681",8454
"ENSG00000290710",5627
"ENSG00000204469",9120
"ENSG00000291302",87
"ENSG00000289282",393
"ENSG00000286340",4557
"ENSG00000218029",271
"ENSG00000262048",535
"ENSG00000218748",260
"ENSG00000206344",2623
"ENSG00000152822",7408
"ENSG00000187103",533
"ENSG00000222971",105
"ENSG00000216811",564
"ENSG00000118508",1065
"ENSG00000196634",453
"ENSG00000273997",294
"ENSG00000220494",1393
"ENSG00000118418",1345
"ENSG00000233677",192
"ENSG00000235963",328
"ENSG00000227262",991
"ENSG00000230795",1046
"ENSG00000228078",186
"ENSG00000227766",993
"ENSG00000235290",771
"ENSG00000229390",813
"ENSG00000204625",700
"ENSG00000204623",19492
"ENSG00000238024",258
"ENSG00000224312",335
"ENSG00000290574",1670
"ENSG00000237669",996
"ENSG00000204622",1087
"ENSG00000206503",6219
"ENSG00000243831",260
"ENSG00000224477",327
"ENSG00000287558",4488
"ENSG00000276960",157
"ENSG00000274903",188
"ENSG00000122194",8930
"ENSG00000112309",6587
"ENSG00000204256",8995
"ENSG00000290067",523
"ENSG00000289262",1354
"ENSG00000118507",4593
"ENSG00000137310",5628
"ENSG00000120265",2831
"ENSG00000112715",14431
"ENSG00000135341",9530
"ENSG00000289851",522
"ENSG00000118492",8661
"ENSG00000278744",186
"ENSG00000287413",2033
"ENSG00000216753",502
"ENSG00000266875",296
"ENSG00000118515",9962
"ENSG00000276703",78
"ENSG00000200058",109
"ENSG00000201309",102
"ENSG00000286887",1202
"ENSG00000220378",1399
"ENSG00000287974",1328
"ENSG00000290029",626
"ENSG00000213118",434
"ENSG00000206598",107
"ENSG00000207403",102
"ENSG00000220447",389
"ENSG00000272714",381
"ENSG00000152661",3395
"ENSG00000199458",141
"ENSG00000219784",664
"ENSG00000272462",4365
"ENSG00000289117",415
"ENSG00000290789",681
"ENSG00000289447",883
"ENSG00000291104",3695
"ENSG00000112763",3787
"ENSG00000290055",105
"ENSG00000146109",2943
"ENSG00000275846",3929
"ENSG00000271071",1207
"ENSG00000181315",5059
"ENSG00000285571",1114
"ENSG00000261584",1724
"ENSG00000180596",2881
"ENSG00000291336",2209
"ENSG00000291338",1753
"ENSG00000291342",962
"ENSG00000290474",1982
"ENSG00000241549",801
"ENSG00000243307",1826
"ENSG00000224843",8418
"ENSG00000287966",3769
"ENSG00000272312",441
"ENSG00000220581",876
"ENSG00000216762",885
"ENSG00000290032",248
"ENSG00000197903",495
"ENSG00000290009",528
"ENSG00000233452",13622
"ENSG00000164506",26928
"ENSG00000146350",6912
"ENSG00000164485",2897
"ENSG00000219666",277
"ENSG00000218725",1295
"ENSG00000219302",534
"ENSG00000203756",714
"ENSG00000219776",478
"ENSG00000118520",2219
"ENSG00000112282",7426
"ENSG00000154269",3885
"ENSG00000252560",149
"ENSG00000168477",15908
"ENSG00000111846",9210
"ENSG00000237685",1475
"ENSG00000216359",692
"ENSG00000217181",479
"ENSG00000153157",3956
"ENSG00000247925",704
"ENSG00000111859",10359
"ENSG00000287920",4243
"ENSG00000290062",885
"ENSG00000124721",15348
"ENSG00000231150",1213
"ENSG00000225945",419
"ENSG00000156639",3808
"ENSG00000243313",264
"ENSG00000200597",170
"ENSG00000218521",482
"ENSG00000183826",9451
"ENSG00000200706",72
"ENSG00000226533",560
"ENSG00000199938",106
"ENSG00000217227",1207
"ENSG00000124767",2356
"ENSG00000236355",400
"ENSG00000244297",301
"ENSG00000219273",1790
"ENSG00000212586",98
"ENSG00000220076",123
"ENSG00000290613",3967
"ENSG00000112499",5983
"ENSG00000230234",467
"ENSG00000146477",3234
"ENSG00000287656",2346
"ENSG00000213071",2498
"ENSG00000198670",6431
"ENSG00000085511",7522
"ENSG00000026652",14253
"ENSG00000185345",11631
"ENSG00000286498",1278
"ENSG00000286805",1298
"ENSG00000227913",1350
"ENSG00000112530",2568
"ENSG00000217557",291
"ENSG00000285610",1424
"ENSG00000225437",1712
"ENSG00000285553",1704
"ENSG00000225683",9803
"ENSG00000281692",8999
"ENSG00000285564",7002
"ENSG00000285726",2227
"ENSG00000217514",254
"ENSG00000270419",900
"ENSG00000112531",17364
"ENSG00000228692",602
