"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"746","MGAT3",5.28404475873153,2.28684870866361,0.868297662000646,2.63371515177696,0.00844563083569975,0.0435191319468201,"up","ENSG00000128268",4248
"747","GSTK1",1890.85359326729,0.511356138513944,0.194716848245975,2.62615250359834,0.00863561172297774,0.0443048717533303,"none","ENSG00000197448",373156
"748","CHSY3",25.1863386893128,1.23107529996076,0.468906807109496,2.62541571437091,0.00865432324623939,0.0443704524323637,"none","ENSG00000198108",337876
"749","KCNN1",19.9074693644559,-1.62958750863888,0.620692008694676,-2.62543658660263,0.00865379267600592,0.0443704524323637,"down","ENSG00000105642",3780
"750","SGPP1",366.23701416947,-0.504274826786464,0.192217043945147,-2.62346572622545,0.00870402019834009,0.0445743516133516,"none","ENSG00000126821",81537
"751","SGPP1",366.23701416947,-0.504274826786464,0.192217043945147,-2.62346572622545,0.00870402019834009,0.0445743516133516,"none","ENSG00000285281",81537
"752","UPP2",9.10773780535557,1.64361783390272,0.626661919448786,2.62281428453233,0.00872067943644399,0.044629125604651,"up","ENSG00000007001",151531
"753","FUCA2",1993.88532205582,-0.435298999062902,0.165993546645648,-2.62238507375319,0.00873167115662878,0.0446751935135535,"none","ENSG00000001036",2519
"754","ATP1B3",7824.22526571005,0.391835088929469,0.149624885074685,2.61878288985075,0.00882440905311495,0.0450163162125616,"none","ENSG00000069849",483
"755","B3GNT5",660.672855865325,-0.516525673524438,0.197266564006824,-2.61841471272632,0.00883393713073108,0.0450240005725411,"none","ENSG00000176597",84002
"756","CYB5R3",1225.37444680884,-0.332167148212976,0.127045050098412,-2.61456190505392,0.00893419686434848,0.0454524481761812,"none","ENSG00000100243",1727
"757","SLC39A6",2581.49289722224,-0.323010961176927,0.123694988482807,-2.61135042849229,0.00901854285582091,0.0458296300715335,"none","ENSG00000141424",25800
"758","PRPS1",1310.79696115501,-0.713202353674503,0.2733411649018,-2.60920214461926,0.00907536142662158,0.0460599893894161,"none","ENSG00000147224",5631
"759","PISD",573.274871490908,0.324787882228831,0.124553058982948,2.60762670046745,0.00911723223389675,0.0462056390255567,"none","ENSG00000241878",23761
"760","BCHE",5.78508719199443,-2.50143787054707,0.960545235584097,-2.60418539167078,0.00920929268941515,0.046577569310669,"down","ENSG00000114200",590
"761","ESD",1252.33776826823,-0.390968694780475,0.150244599620125,-2.60221462714128,0.00926238654832731,0.0467887085758414,"none","ENSG00000139684",2098
"762","ALDH7A1",879.974838756197,-0.38703583907744,0.148843186145188,-2.60029262407692,0.0093144296631609,0.0469836463833089,"none","ENSG00000164904",501
"763","ANKH",3438.36828760842,-0.357260671588021,0.137478701876718,-2.59866195062265,0.00935878870542259,0.0471636734512778,"none","ENSG00000154122",56172
"764","AKR1B10",598.187315855253,0.720035908256979,0.277135694990474,2.59813485333143,0.00937316753175711,0.0472255350663104,"none","ENSG00000198074",57016
"765","CRAT",819.886073621165,0.40259379505443,0.155429032334465,2.59020975044157,0.00959174691475211,0.0482186094901701,"none","ENSG00000095321",1384
"766","SOD1",3818.61605000632,-0.32340444476649,0.125238419640105,-2.58231017044011,0.0098141336729138,0.0489746866171567,"none","ENSG00000142168",6647
"767","DPYSL2",117.500844837349,-0.677020244841317,0.26224963640849,-2.58158697229522,0.00983472073454218,0.0490338252745295,"none","ENSG00000092964",1808
"768","RYR3",243.470771975106,0.549535679459623,0.212903206777665,2.58115266452282,0.00984710252718066,0.0490608139576912,"none","ENSG00000198838",6263
"769","POMT2",1432.28566687543,-0.306287912330644,0.11869322309938,-2.58050042228774,0.00986572356381086,0.0490980701425461,"none","ENSG00000009830",29954
"770","ENPP3",3.59820006101832,2.67075550690794,1.03539403578157,2.57945807548708,0.00989554693726405,0.049205963297567,"up","ENSG00000154269",5169
"771","SLC27A3",504.387922877056,-0.31484407643136,0.122129867251863,-2.5779449656002,0.00993898259714232,0.0493672783823987,"none","ENSG00000143554",11000
"772","SLC27A3",504.387922877056,-0.31484407643136,0.122129867251863,-2.5779449656002,0.00993898259714232,0.0493672783823987,"none","ENSG00000263163",11000
"773","PIP5K1C",1504.24332659345,0.302010288878004,0.117182840935678,2.57725692999523,0.00995878960928538,0.0494437827328762,"none","ENSG00000186111",23396
"774","SULF1",15.0242347545356,1.63759261860823,0.637245957118114,2.56979679559537,0.0101758184256194,0.0503209910734758,"none","ENSG00000137573",23213
"775","SLC16A5",33.7630028890659,1.0050271876529,0.391278812031075,2.56857043302688,0.0102118957517121,0.0504216563716051,"none","ENSG00000170190",9121
"776","SLC16A8",11.1970770978018,1.46895376484849,0.572035219046219,2.56794287473723,0.0102304013663067,0.0504908201967357,"none","ENSG00000100156",23539
"777","INPP1",335.210640877799,0.403330217291193,0.157110312930789,2.56717849877156,0.0102529818191416,0.0505467050552366,"none","ENSG00000151689",3628
"778","ALDH1L1",428.357030027052,0.553213331862174,0.215541371597273,2.56662248997757,0.0102694347520889,0.050605592541516,"none","ENSG00000144908",10840
"779","PEMT",518.103674715533,0.329402196975921,0.128410735435651,2.56522319460581,0.0103109455327985,0.0507767137874226,"none","ENSG00000133027",10400
"780","PRDX4",1928.7230631103,-0.399998240015222,0.15623807791043,-2.56018408165862,0.0104616732350305,0.0513163700676578,"none","ENSG00000123131",10549
"781","MOCS2",1161.47339960704,-0.399510594482625,0.156145388573833,-2.55858080812752,0.0105100390260766,0.0515310954737816,"none","ENSG00000164172",4338
"782","HSD11B1L",92.9768937358287,0.544420851370084,0.213705894104294,2.5475237997151,0.0108490452525893,0.0528355563917313,"none","ENSG00000167733",374875
"783","SLC9A5",127.715293343463,-0.599357290398407,0.235689377532755,-2.54299661984177,0.0109906292324193,0.0534092244365898,"none","ENSG00000135740",6553
"784","GGT7",135.389296640061,0.784385148124701,0.308492532573655,2.54263901165071,0.0110018828023236,0.053440776892031,"none","ENSG00000131067",2686
"785","SLC11A2",1009.31605758929,0.377882688504245,0.148786070483776,2.53977195093308,0.0110924770311311,0.0538301579584394,"none","ENSG00000110911",4891
"786","GALNT6",1479.4760728978,0.498163151717387,0.196269958427247,2.53815283657914,0.0111439305476098,0.0540022414686788,"none","ENSG00000139629",11226
"787","SLC25A30",206.157012487637,-0.491374831360913,0.193748332490374,-2.53614998924095,0.0112078718828611,0.0542535428292613,"none","ENSG00000174032",253512
"788","HSD17B10",2647.11074494172,0.334661623428366,0.132160382540337,2.53223861035831,0.0113336836622043,0.0547798776964797,"none","ENSG00000072506",3028
"789","TK2",516.482509455269,-0.386408125458758,0.152699157721654,-2.53051903641222,0.0113893904372025,0.054989936495835,"none","ENSG00000166548",7084
"790","CTNS",386.79906768987,0.335321918964491,0.132525520102446,2.5302441273596,0.011398318804231,0.0550212116692732,"none","ENSG00000040531",1497
"791","SLC22A5",336.04049284487,0.379046672504291,0.150037901893471,2.52633946303395,0.0115258051759596,0.0554981869845937,"none","ENSG00000197375",6584
"792","KDM5B",3072.64075012054,-0.309777185328163,0.122639404040054,-2.52591887373319,0.0115396125282402,0.0555360859317299,"none","ENSG00000117139",10765
"793","CEPT1",408.197660854098,0.496515028114537,0.1966744555329,2.52455270192157,0.0115845633473225,0.0556808031921941,"none","ENSG00000134255",10390
"794","ALG10B",277.987943632766,-0.537350378916895,0.214107781061197,-2.50971905950166,0.0120827247185639,0.0577045846961237,"none","ENSG00000175548",144245
"795","HYAL1",11.2365922093966,1.34204586056771,0.535974581966545,2.50393564493974,0.0122820372029979,0.0584087232049694,"none","ENSG00000114378",3373
"796","KCNMA1",15.2236852547858,1.24497768662088,0.497446168715544,2.50273851708524,0.0123236555541539,0.0585686686804212,"none","ENSG00000156113",3778
"797","FOLR3",38.09580045917,1.00844364233596,0.403138878264419,2.50147950670866,0.0123675599969243,0.0587204770460779,"none","ENSG00000110203",2352
"798","SLC1A4",410.001111770346,-0.574166324237448,0.229706357205696,-2.49956653887162,0.0124345345612895,0.0589707932901374,"none","ENSG00000115902",6509
"799","SGPL1",2147.97829187494,0.312414963891902,0.12504782954655,2.49836374629441,0.0124768096017315,0.0591213280642621,"none","ENSG00000166224",8879
"800","MTR",857.929830473122,-0.36395127064195,0.145686958297931,-2.49817330867507,0.0124835146486949,0.0591406177205843,"none","ENSG00000116984",4548
"801","ACOT7",2434.77943014634,-0.33063644295267,0.132452554126152,-2.4962632478779,0.0125509419655335,0.0593473458441856,"none","ENSG00000097021",11332
"802","PLIN3",2822.1299840948,-0.374979174992838,0.150303733099764,-2.49480945855115,0.0126024782966751,0.0595283484617405,"none","ENSG00000105355",10226
"803","COQ2",224.754875380471,-0.418154738685642,0.16774341039517,-2.49282363879782,0.0126731776267702,0.0597742669955081,"none","ENSG00000173085",27235
"804","SDR42E1",315.327754752361,0.396919893583,0.159500644273825,2.48851592662901,0.0128277491480543,0.0603132557325585,"none","ENSG00000184860",93517
"805","CERS3",335.558506710377,0.44654107767538,0.17974442963914,2.48431107752195,0.0129802362631106,0.0609281380604423,"none","ENSG00000154227",204219
"806","MCOLN1",665.348132540682,0.36925065329231,0.148887901723526,2.48005814453603,0.0131360959958555,0.0614669635687685,"none","ENSG00000090674",57192
"807","PON3",210.326492648834,0.521127555511225,0.21060103597971,2.47447764483661,0.0133431171133698,0.0622281517059132,"none","ENSG00000105852",5446
"808","DDO",45.3953845800374,0.931920082051949,0.376776837918156,2.47340066656216,0.0133834003704853,0.0623771479588471,"none","ENSG00000203797",8528
"809","ARNT2",56.0166802605333,-0.685413122916636,0.277852582127024,-2.46682293779544,0.0136317745702392,0.0632197832837102,"none","ENSG00000172379",9915
"810","GRIK5",35.1905379032179,0.90131571061886,0.365717380722478,2.46451428925337,0.0137199092860272,0.0635366508623345,"none","ENSG00000105737",2901
"811","PGS1",1203.99336409011,0.310583969955443,0.12631753496749,2.45875578584854,0.0139419420604439,0.0644850723524981,"none","ENSG00000087157",9489
"812","NNMT",26.8623627824395,1.28554380474909,0.523173581997007,2.45720320938614,0.0140023456547841,0.0646978107214567,"none","ENSG00000166741",4837
"813","SLC25A5",10839.3014135204,-0.492024889573675,0.200525378822968,-2.45367889322406,0.0141403185937892,0.0652681522921794,"none","ENSG00000005022",292
"814","ACADM",343.221980981603,-0.356612053897782,0.145785130250331,-2.44614833683953,0.0144391579961325,0.0663606759919011,"none","ENSG00000117054",34
"815","PTGIS",4.52309669887574,2.25482179938836,0.924304996894162,2.43947810188734,0.01470849408671,0.0673232213538689,"none","ENSG00000124212",5740
"816","SLC35A2",2389.67434327442,0.260200289038432,0.106750067711228,2.43747188753365,0.0147903642113682,0.067642792199924,"none","ENSG00000102100",7355
"817","UPP1",586.920688181523,-0.451638099028283,0.185716039739329,-2.431874487859,0.0150209114404288,0.0685296652609362,"none","ENSG00000183696",7378
"818","GALNT16",4.90073828289052,2.60124709208369,1.07003237248764,2.43099849964001,0.0150572769117745,0.0686676668588764,"none","ENSG00000100626",57452
"819","DHRS12",30.8554529498767,0.863669611782897,0.355907791196474,2.42666677478302,0.0152382447959309,0.0691837884557015,"none","ENSG00000102796",79758
"820","KCNB1",12.4153987592951,1.37901883818696,0.569869508676825,2.41988528459594,0.0155254039982475,0.070104755664653,"none","ENSG00000158445",3745
"821","ENTPD1",194.754554114524,0.450028383680063,0.185985443339472,2.41969680852197,0.0155334524952828,0.0701269941627977,"none","ENSG00000138185",953
"822","CLIC6",31.1906833638463,1.36998997208312,0.566404675865307,2.41874763832089,0.0155740407558707,0.0702537249367195,"none","ENSG00000159212",54102
"823","ATP6V0D2",5.77266592170157,-2.18560542390302,0.904176256326358,-2.41723381764422,0.0156389676228716,0.0704576906738347,"none","ENSG00000147614",245972
"824","TET1",42.78817112903,-0.767325690902889,0.317804008843247,-2.41446196256562,0.0157584682668206,0.0708214002091381,"none","ENSG00000138336",80312
"825","GLRB",62.7161934249552,-0.601790446283389,0.249788172611481,-2.4092031259599,0.015987397101759,0.0717148955707476,"none","ENSG00000109738",2743
"826","UMPS",2143.35247601561,0.347060151131112,0.144170103249587,2.4072962653726,0.0160711264517765,0.0720329127508152,"none","ENSG00000114491",7372
"827","ATP11C",221.607706555866,-0.631540498456972,0.262760255610161,-2.40348562985851,0.0162396052631543,0.0726719907839498,"none","ENSG00000101974",286410
"828","ATP6V1C1",2646.91205581306,-0.273601766757006,0.113919102372643,-2.40171982625023,0.0163182012390494,0.0729655319693085,"none","ENSG00000155097",528
"829","SLC4A8",9.31406078262624,1.49680181148083,0.623303889839935,2.40139976001949,0.016332483123223,0.0730148503782317,"none","ENSG00000050438",9498
"830","RFK",480.995087864278,-0.359338341458967,0.149723991731934,-2.40000508470497,0.0163948441114226,0.0732353054408177,"none","ENSG00000135002",55312
"831","KDM6A",533.281135714246,0.525059770698425,0.219144240318075,2.39595514778911,0.0165771186781169,0.0738467746600738,"none","ENSG00000147050",7403
"832","SRD5A3",56.2472903998477,0.82683082283966,0.345550009065089,2.39279641484228,0.0167205159902197,0.0743351098012716,"none","ENSG00000128039",79644
"833","CEL",69.1975981285297,-0.645899111964837,0.270596135292566,-2.38694876874903,0.0169888585412266,0.0752449917358608,"none","ENSG00000170835",1056
"834","SMPD2",653.716988200728,0.286168835861104,0.12001135637445,2.38451463683339,0.017101667684809,0.0756252789426129,"none","ENSG00000135587",6610
"835","TXNRD3",259.27342689214,0.35283389304403,0.147977847766481,2.3843696767426,0.0171084065053827,0.0756401800812026,"none","ENSG00000197763",114112
"836","ABHD3",342.698402441202,-0.350411687349906,0.147042842794286,-2.38305843855409,0.017169468507757,0.0758393323809704,"none","ENSG00000158201",171586
"837","CLCN5",443.020796465291,0.300696357152794,0.126246301046714,2.38182310816004,0.0172271704402039,0.0760129430838633,"none","ENSG00000171365",1184
"838","ITPKB",1160.46735087136,0.368763424134873,0.154986528045979,2.37932566645712,0.0173443450040539,0.0763375592405437,"none","ENSG00000143772",3707
"839","SLC27A1",415.252433833392,0.479962838927222,0.201753496430905,2.37895673392504,0.0173617136397934,0.0763840550513429,"none","ENSG00000130304",376497
"840","CA8",41.5500464591503,0.996674066636581,0.419301320965209,2.37698766210011,0.0174546719455962,0.0767328842472255,"none","ENSG00000178538",767
"841","NMNAT3",173.642517863934,0.38686745351771,0.162767068371799,2.37681649849473,0.0174627730205167,0.076753468497185,"none","ENSG00000163864",349565
"842","FHIT",9.09220979206792,1.64171175434589,0.692831017978478,2.3695702296009,0.0178087725412854,0.0780145858193947,"none","ENSG00000189283",2272
"843","CDA",1674.74254282312,-0.351486439831866,0.148456899735502,-2.3675992187503,0.0179039187176957,0.0783244113661315,"none","ENSG00000158825",978
"844","SLC25A40",223.555180623723,-0.476385565548918,0.201272006676759,-2.36687442737126,0.0179390182399818,0.0784473896583231,"none","ENSG00000075303",55972
"845","PDE6D",522.21147631126,0.280530201195298,0.118575131889155,2.36584346756233,0.0179890484497119,0.0786049293002104,"none","ENSG00000156973",5147
"846","HPRT1",1361.04260325521,-0.586853579409079,0.248307020906284,-2.36341919478213,0.0181071749373473,0.0789367348579389,"none","ENSG00000165704",3251
"847","SLC2A9",462.331951339702,0.40439691744473,0.171664725344406,2.3557368389656,0.0184860085896971,0.0802144141568012,"none","ENSG00000109667",56606
"848","CHRNA1",5.6840566955634,2.23925370532104,0.950788553400467,2.35515425308016,0.0185150180927833,0.0803031276897619,"none","ENSG00000138435",1134
"849","CYP2C18",5.05331211791667,2.4235181673567,1.02917234945094,2.35482246355496,0.0185315571451071,0.0803224787385174,"none","ENSG00000108242",1562
"850","ATP6V1E2",346.470727159236,0.313569751556021,0.133293320692134,2.35247910343737,0.0186487375660963,0.0806399859584801,"none","ENSG00000250565",90423
"851","ITPK1",1159.22319860684,-0.383574878506546,0.163270244029403,-2.34932507626722,0.0188074788271256,0.0811544699496054,"none","ENSG00000100605",3705
"852","ITPK1",1159.22319860684,-0.383574878506546,0.163270244029403,-2.34932507626722,0.0188074788271256,0.0811544699496054,"none","ENSG00000274958",3705
